trade_date,open,high,low,close,atr,atr_pct
2014-10-24,5930.57,5980.34,5917.56,5941.93,93.3283,1.5707
2014-10-27,5927.15,6007.16,5899.77,6006.84,94.3327,1.5704
2014-10-28,6021.65,6163.67,6021.64,6163.67,98.7968,1.6029
2014-10-29,6179.46,6269.96,6179.16,6246.70,99.3320,1.5902
2014-10-30,6248.47,6284.70,6222.81,6241.59,96.6576,1.5486
2014-10-31,6242.84,6261.71,6158.80,6208.61,97.1042,1.5640
2014-11-03,6217.10,6276.23,6216.88,6275.99,94.9982,1.5137
2014-11-04,6275.00,6280.83,6207.40,6231.82,93.4576,1.4997
2014-11-05,6222.94,6241.07,6188.34,6227.25,90.5485,1.4541
2014-11-06,6223.08,6289.83,6201.27,6289.19,90.4065,1.4375
2014-11-07,6297.35,6319.09,6204.81,6228.17,92.1117,1.4790
2014-11-10,6236.20,6247.72,6196.99,6246.61,89.1559,1.4273
2014-11-11,6252.39,6253.22,5973.74,6023.00,102.7505,1.7060
2014-11-12,6005.86,6120.25,5992.90,6120.06,104.5076,1.7076
2014-11-13,6116.98,6117.11,5987.00,6023.78,106.5470,1.7688
2014-11-14,6002.05,6024.37,5965.81,6009.45,103.1194,1.7160
2014-11-17,6016.54,6118.01,5992.80,6100.83,104.6973,1.7161
2014-11-18,6095.87,6139.76,6094.61,6139.52,100.4439,1.6360
2014-11-19,6134.37,6206.82,6134.05,6193.56,98.4672,1.5898
2014-11-20,6174.89,6189.44,6158.34,6185.92,93.9495,1.5188
2014-11-21,6183.47,6240.78,6183.34,6240.77,91.3417,1.4636
2014-11-24,6281.56,6304.45,6253.74,6293.02,89.3659,1.4201
2014-11-25,6295.68,6392.80,6290.37,6392.44,90.2990,1.4126
2014-11-26,6400.59,6435.34,6381.89,6435.14,87.6670,1.3623
2014-11-27,6450.51,6472.79,6420.73,6472.59,85.1236,1.3151
2014-11-28,6476.57,6499.20,6419.20,6478.11,84.7576,1.3084
2014-12-01,6478.00,6478.00,6360.93,6392.46,87.0735,1.3621
2014-12-02,6385.95,6466.69,6382.65,6457.56,86.8568,1.3450
2014-12-03,6465.46,6514.31,6393.73,6513.96,89.2656,1.3704
2014-12-04,6517.68,6608.23,6515.23,6605.32,89.6231,1.3568
2014-12-05,6612.19,6612.19,6294.19,6462.09,105.9357,1.6393
2014-12-08,6445.51,6494.32,6390.90,6457.51,105.7560,1.6377
2014-12-09,6435.57,6435.68,6153.78,6161.37,119.8970,1.9459
2014-12-10,6137.27,6367.07,6111.76,6366.81,129.5694,2.0351
2014-12-11,6361.34,6463.72,6335.86,6463.32,129.4473,2.0028
2014-12-12,6469.27,6549.42,6455.97,6545.19,126.8760,1.9385
2014-12-15,6528.87,6664.25,6510.36,6658.15,128.8056,1.9346
2014-12-16,6663.47,6678.41,6590.84,6635.26,125.8602,1.8968
2014-12-17,6613.97,6613.97,6494.31,6551.12,126.9381,1.9377
2014-12-18,6538.89,6581.06,6529.34,6540.88,121.5653,1.8585
2014-12-19,6524.55,6524.76,6346.30,6438.04,126.7807,1.9692
2014-12-22,6406.51,6406.55,6097.91,6120.58,142.0199,2.3204
2014-12-23,6087.27,6153.65,6012.57,6023.37,141.9528,2.3567
2014-12-24,6045.09,6155.29,6045.09,6154.88,141.2361,2.2947
2014-12-25,6166.47,6222.66,6159.04,6222.51,135.9893,2.1854
2014-12-26,6218.91,6233.96,6196.22,6233.94,128.9715,2.0689
2014-12-29,6222.94,6222.94,6068.55,6098.98,131.5728,2.1573
2014-12-30,6083.96,6088.87,5967.82,5982.64,131.5433,2.1988
2014-12-31,5981.12,6027.52,5945.72,6027.52,127.9902,2.1234
2015-01-05,6025.75,6052.44,5948.27,6049.79,126.2888,2.0875
2015-01-06,6021.45,6172.64,5986.40,6172.39,130.5710,2.1154
2015-01-07,6161.48,6171.15,6118.14,6166.77,125.1195,2.0289
2015-01-08,6161.55,6211.46,6126.97,6164.11,122.2174,1.9827
2015-01-09,6148.11,6214.29,6128.01,6128.01,119.6504,1.9525
2015-01-12,6098.82,6102.44,6033.71,6062.28,117.8397,1.9438
2015-01-13,6059.38,6167.35,6058.60,6167.12,117.1904,1.9002
2015-01-14,6167.75,6170.91,6114.24,6139.29,112.8675,1.8384
2015-01-15,6136.56,6177.05,6136.10,6168.66,107.7306,1.7464
2015-01-16,6172.96,6252.14,6169.05,6252.08,105.9984,1.6954
2015-01-19,6133.55,6296.61,6033.88,6109.29,117.1935,1.9183
2015-01-20,6135.61,6336.71,6135.61,6336.63,125.0668,1.9737
2015-01-21,6358.02,6465.83,6357.68,6465.73,125.3621,1.9389
2015-01-22,6472.17,6569.90,6466.65,6568.64,123.8483,1.8854
2015-01-23,6576.98,6577.38,6481.21,6502.07,121.8713,1.8743
2015-01-26,6508.73,6642.72,6508.09,6642.61,123.2126,1.8549
2015-01-27,6652.21,6694.82,6582.44,6693.81,122.4389,1.8291
2015-01-28,6680.08,6725.67,6649.19,6666.26,119.1561,1.7875
2015-01-29,6620.23,6661.73,6594.45,6625.01,115.7742,1.7475
2015-01-30,6629.28,6655.61,6546.14,6546.60,115.3239,1.7616
2015-02-02,6485.16,6567.40,6449.57,6535.90,115.5029,1.7672
2015-02-03,6547.75,6661.89,6547.62,6654.55,116.2520,1.7470
2015-02-04,6665.88,6692.32,6645.19,6653.34,111.3147,1.6731
2015-02-05,6685.76,6729.51,6649.22,6654.08,109.0987,1.6396
2015-02-06,6637.54,6658.95,6503.59,6526.95,112.4031,1.7221
2015-02-09,6508.38,6541.72,6458.18,6474.82,110.3414,1.7042
2015-02-10,6468.52,6556.07,6458.43,6555.82,109.4342,1.6693
2015-02-11,6563.87,6645.98,6563.73,6645.51,108.0574,1.6260
2015-02-12,6652.56,6707.65,6652.47,6703.82,104.7776,1.5630
2015-02-13,6732.30,6824.59,6731.72,6815.85,105.9199,1.5540
2015-02-16,6831.26,6965.46,6831.09,6965.30,109.0407,1.5655
2015-02-17,6987.39,7020.20,6948.22,7020.05,106.3935,1.5156
2015-02-25,7037.96,7060.07,6984.17,7004.67,104.2154,1.4878
2015-02-26,7001.18,7045.53,6967.94,7045.27,102.3136,1.4522
2015-02-27,7045.79,7142.26,7042.14,7141.89,102.1569,1.4304
2015-03-02,7187.53,7317.87,7172.75,7317.68,107.4299,1.4681
2015-03-03,7306.44,7386.82,7272.46,7282.11,107.9250,1.4821
2015-03-04,7277.54,7411.27,7277.54,7411.03,109.7682,1.4811
2015-03-05,7417.53,7451.24,7375.11,7450.91,107.3654,1.4410
2015-03-06,7454.92,7467.43,7330.45,7338.40,109.4808,1.4919
2015-03-09,7314.93,7450.82,7284.73,7450.82,113.5243,1.5236
2015-03-10,7460.61,7577.37,7458.68,7566.48,114.4547,1.5127
2015-03-11,7573.26,7573.75,7538.49,7566.31,108.7979,1.4379
2015-03-12,7566.49,7592.53,7455.08,7514.45,110.8445,1.4751
2015-03-13,7530.21,7649.76,7530.21,7649.35,112.5920,1.4719
2015-03-16,7707.40,7903.62,7706.95,7903.36,122.7119,1.5527
2015-03-17,7946.13,8031.47,7896.75,7993.24,123.5696,1.5459
2015-03-18,7992.92,8150.96,7968.12,8150.95,127.8032,1.5680
2015-03-19,8149.48,8217.38,8103.79,8216.62,126.7880,1.5431
2015-03-20,8216.30,8336.83,8213.72,8318.83,126.5253,1.5210
2015-03-23,8360.92,8560.77,8360.92,8560.44,134.7692,1.5743
2015-03-24,8593.78,8665.25,8319.36,8655.38,149.8492,1.7313
2015-03-25,8662.77,8834.25,8604.24,8784.91,155.5750,1.7709
2015-03-26,8730.36,8786.74,8523.36,8611.86,163.2754,1.8959
2015-03-27,8586.40,8715.29,8578.53,8710.29,161.3814,1.8528
2015-03-30,8721.21,8758.75,8663.83,8719.22,156.6342,1.7964
2015-03-31,8734.95,8859.42,8676.63,8780.74,158.5024,1.8051
2015-04-01,8785.13,9015.02,8782.13,9008.20,163.9151,1.8196
2015-04-02,9061.50,9238.35,9061.50,9238.05,168.6462,1.8256
2015-04-03,9204.84,9422.84,9159.57,9419.20,175.4050,1.8622
2015-04-07,9457.74,9600.83,9457.65,9600.72,175.8497,1.8316
2015-04-08,9625.21,9628.23,9264.54,9455.59,189.2668,2.0016
2015-04-09,9446.68,9446.68,8988.71,9369.66,209.0963,2.2316
2015-04-10,9325.42,9621.50,9276.95,9600.40,218.7716,2.2788
2015-04-13,9652.53,9838.88,9616.40,9813.60,220.1794,2.2436
2015-04-14,9830.53,9926.39,9741.70,9830.06,217.6444,2.2141
2015-04-15,9800.64,9800.64,9434.62,9441.19,230.3441,2.4398
2015-04-16,9319.96,9654.16,9209.41,9541.77,245.6588,2.5746
2015-04-17,9612.73,9663.94,9526.09,9567.70,237.9582,2.4871
2015-04-20,9541.26,9591.22,9317.30,9353.61,240.5269,2.5715
2015-04-21,9364.31,9716.61,9362.87,9716.35,249.2749,2.5655
2015-04-22,9798.16,9995.60,9798.16,9995.26,251.4160,2.5154
2015-04-23,10035.43,10157.04,9977.37,10105.27,246.2913,2.4373
2015-04-24,9990.34,10153.96,9909.48,10123.91,246.1619,2.4315
2015-04-27,10202.03,10297.10,10093.25,10174.90,243.1396,2.3896
2015-04-28,10184.27,10184.27,9744.38,9847.89,257.1932,2.6117
2015-04-29,9817.45,10111.91,9792.64,10107.40,261.6273,2.5885
2015-04-30,10156.36,10298.49,10155.19,10180.49,256.5889,2.5204
2015-05-04,10206.21,10281.71,10085.33,10270.13,252.2883,2.4565
2015-05-05,10273.57,10286.56,9950.57,10007.27,258.2670,2.5808
2015-05-06,10032.05,10264.65,9913.61,9973.99,264.8936,2.6558
2015-05-07,9934.94,9989.86,9789.18,9806.51,260.3069,2.6544
2015-05-08,9913.85,10274.58,9913.85,10274.38,275.1472,2.6780
2015-05-11,10424.97,10772.06,10386.63,10771.62,291.0424,2.7019
2015-05-12,10871.48,11051.87,10782.20,11051.43,290.2715,2.6266
2015-05-13,10969.33,11259.27,10834.99,11137.30,299.8435,2.6922
2015-05-14,11158.42,11272.84,11093.57,11211.10,291.2311,2.5977
2015-05-15,11165.97,11316.89,11000.63,11217.93,293.0189,2.6121
2015-05-18,11234.72,11557.17,11222.20,11542.28,296.3204,2.5673
2015-05-19,11624.30,11837.65,11525.34,11831.36,297.4625,2.5142
2015-05-20,11912.38,12321.41,11909.24,12132.37,311.2188,2.5652
2015-05-21,12214.48,12586.64,12213.73,12586.06,321.4367,2.5539
2015-05-22,12782.06,12848.23,12386.94,12687.29,331.4262,2.6123
2015-05-25,12513.18,12894.44,12408.10,12877.87,342.4915,2.6595
2015-05-26,12962.67,13402.18,12960.29,13401.31,355.4785,2.6526
2015-05-27,13484.77,13642.14,13174.12,13582.55,363.5172,2.6764
2015-05-28,13610.78,13806.21,12816.46,12818.99,408.2481,3.1847
2015-05-29,12775.09,13250.95,12237.60,13027.21,451.4697,3.4656
2015-06-01,13146.12,13691.60,13146.07,13691.17,466.6783,3.4086
2015-06-02,13805.72,14277.33,13763.64,14276.32,475.2127,3.3287
2015-06-03,14381.02,14461.30,13928.16,14356.60,479.3504,3.3389
2015-06-04,14366.78,14424.36,13459.88,14308.65,514.0025,3.5922
2015-06-05,14513.11,14656.25,14174.18,14465.75,511.7216,3.5375
2015-06-08,14445.11,14445.11,13967.37,14099.73,510.7686,3.6225
2015-06-09,14018.54,14217.85,13899.36,14106.23,497.0344,3.5235
2015-06-10,14047.11,14596.06,13918.59,14461.81,509.9227,3.5260
2015-06-11,14486.94,14769.59,14478.84,14768.88,495.4839,3.3549
2015-06-12,14844.62,15086.44,14825.28,15006.34,482.7751,3.2171
2015-06-15,15050.58,15076.49,14675.21,14707.78,476.9540,3.2429
2015-06-16,14514.85,14514.85,13981.68,14102.22,494.7501,3.5083
2015-06-17,14061.98,14446.51,13603.85,14407.31,519.6008,3.6065
2015-06-18,14392.32,14499.87,13894.26,13934.22,525.7443,3.7730
2015-06-19,13564.22,13688.94,12999.07,13024.72,554.9876,4.2610
2015-06-23,12955.75,13131.65,12168.35,13047.02,584.1528,4.4773
2015-06-24,13176.06,13382.76,12935.57,13313.80,574.3697,4.3141
2015-06-25,13357.22,13361.77,12585.36,12760.48,588.8012,4.6143
2015-06-26,12309.80,12311.04,11710.78,11730.75,621.7225,5.2999
2015-06-29,11923.42,11933.72,10787.16,10906.04,659.2109,6.0445
2015-06-30,10543.23,11389.19,10110.66,11381.47,703.4480,6.1806
2015-07-01,11264.87,11641.03,10685.37,10734.01,721.4631,6.7213
2015-07-02,10626.73,10696.42,9959.56,10002.36,725.2479,7.2508
2015-07-03,9545.27,10055.57,9282.59,9358.73,728.6573,7.7859
2015-07-06,9943.96,9943.96,8755.04,8858.91,761.5332,8.5962
2015-07-07,8517.29,8528.49,8352.94,8356.13,743.2787,8.8950
2015-07-08,8057.11,8128.54,8056.46,8114.60,711.5924,8.7693
2015-07-09,7951.43,8349.73,7951.43,8348.88,689.2144,8.2552
2015-07-10,8488.35,8621.39,8478.26,8620.27,659.4498,7.6500
2015-07-13,8930.79,9034.35,8879.57,9032.56,641.9234,7.1068
2015-07-14,9311.51,9501.08,9236.84,9338.17,629.5374,6.7416
2015-07-15,9424.22,9424.22,8918.93,8942.91,620.6626,6.9403
2015-07-16,8615.93,9241.73,8470.13,9041.23,631.4438,6.9840
2015-07-17,9087.16,9588.17,9078.86,9541.26,625.4078,6.5548
2015-07-20,9657.62,9940.92,9579.16,9839.92,609.2830,6.1920
2015-07-21,9762.60,10139.15,9652.93,10062.89,600.4928,5.9674
2015-07-22,10082.96,10270.11,9923.16,10228.86,582.3826,5.6935
2015-07-23,10251.56,10585.68,10197.66,10553.22,568.4995,5.3870
2015-07-24,10579.16,10782.59,10351.93,10449.75,558.6539,5.3461
2015-07-27,10235.63,10556.48,9716.97,9719.55,578.7150,5.9541
2015-07-28,9125.96,9769.62,9036.62,9284.54,589.7354,6.3518
2015-07-29,9435.39,9727.53,9019.91,9727.23,598.1557,6.1493
2015-07-30,9679.10,9910.54,9422.05,9460.73,590.3224,6.2397
2015-07-31,9283.38,9512.49,9081.72,9223.64,578.9258,6.2765
2015-08-03,9076.07,9109.28,8656.51,8723.59,578.0833,6.6267
2015-08-04,8720.24,9265.35,8720.24,9265.22,575.7280,6.2139
2015-08-05,9285.30,9465.77,9131.80,9240.89,558.4596,6.0434
2015-08-06,9025.67,9331.65,8996.41,9229.35,542.5154,5.8782
2015-08-07,9321.98,9585.51,9319.25,9585.14,529.2043,5.5211
2015-08-10,9704.08,10133.76,9680.44,10077.94,530.5911,5.2649
2015-08-11,10093.88,10300.82,10050.24,10153.71,510.5903,5.0286
2015-08-12,10053.47,10227.34,10003.36,10005.93,490.1181,4.8983
2015-08-13,9946.41,10309.77,9893.16,10308.79,484.8676,4.7034
2015-08-14,10400.50,10505.92,10295.34,10377.98,465.2756,4.4833
2015-08-17,10339.26,10563.52,10267.23,10563.13,453.2052,4.2904
2015-08-18,10582.23,10603.36,9781.75,9806.70,479.5198,4.8897
2015-08-19,9442.91,10118.27,9224.17,10057.84,509.1327,5.0620
2015-08-20,9947.82,10149.46,9734.62,9739.92,502.3975,5.1581
2015-08-21,9531.92,9661.60,9159.43,9208.15,507.9755,5.5166
2015-08-24,8782.49,8833.71,8505.74,8506.72,521.8637,6.1347
2015-08-25,7889.78,8073.07,7878.49,7882.11,529.4613,6.7173
2015-08-26,7836.28,8103.10,7457.89,7543.78,537.7291,7.1281
2015-08-27,7666.51,7794.85,7370.21,7793.54,529.6513,6.7960
2015-08-28,7912.79,8271.60,7861.96,8270.96,525.9662,6.3592
2015-08-31,8222.53,8222.53,7950.10,7950.46,511.3157,6.4313
2015-09-01,7848.66,7848.66,7433.89,7441.34,511.6910,6.8763
2015-09-02,7072.79,7619.51,7057.55,7129.97,515.2817,7.2270
2015-09-07,7243.44,7465.77,7219.47,7291.47,502.4616,6.8911
2015-09-08,7247.57,7660.61,7204.36,7651.50,499.1607,6.5237
2015-09-09,7716.55,7980.59,7697.81,7956.73,487.0128,6.1208
2015-09-10,7831.50,7999.54,7798.75,7843.00,466.5683,5.9489
2015-09-11,7826.74,7975.51,7808.48,7952.14,445.1727,5.5982
2015-09-14,7997.34,8022.06,7391.90,7412.30,458.3861,6.1841
2015-09-15,7183.33,7352.00,7008.99,7034.90,454.4521,6.4600
2015-09-16,7062.84,7517.62,7049.42,7500.61,456.4712,6.0858
2015-09-17,7516.36,7771.46,7428.57,7428.64,448.3583,6.0355
2015-09-18,7484.28,7599.36,7386.12,7556.20,431.5641,5.7114
2015-09-21,7453.17,7850.81,7430.94,7847.89,430.7288,5.4885
2015-09-22,7868.64,7974.88,7765.78,7880.84,414.8982,5.2646
2015-09-23,7734.28,7924.52,7716.13,7824.07,400.1476,5.1143
2015-09-24,7856.02,7951.79,7814.34,7928.83,381.3835,4.8101
2015-09-25,7877.93,7934.52,7585.15,7640.17,379.0968,4.9619
2015-09-28,7643.16,7841.22,7536.82,7839.62,373.7613,4.7676
2015-09-29,7702.65,7824.23,7658.20,7720.68,360.0227,4.6631
2015-09-30,7753.35,7794.64,7642.70,7727.51,345.1596,4.4666
2015-10-08,7961.00,8099.15,7902.55,8056.28,347.0511,4.3078
2015-10-09,8045.77,8213.56,8028.61,8180.40,335.4724,4.1009
2015-10-12,8226.55,8590.91,8225.24,8522.63,340.8323,3.9991
2015-10-13,8447.74,8672.87,8420.64,8651.05,334.5035,3.8666
2015-10-14,8610.35,8682.82,8515.65,8534.73,322.5511,3.7793
2015-10-15,8476.31,8808.90,8476.31,8808.47,323.2682,3.6700
2015-10-16,8866.79,8948.62,8742.43,8943.02,314.9055,3.5212
2015-10-19,8961.66,9008.61,8806.43,8935.39,306.8536,3.4341
2015-10-20,8915.87,9117.31,8891.94,9116.54,301.0334,3.3021
2015-10-21,9116.48,9157.92,8515.14,8541.61,325.4439,3.8101
2015-10-22,8531.69,8901.22,8525.98,8894.76,329.0007,3.6988
2015-10-23,8977.88,9220.98,8942.33,9182.55,328.8021,3.5807
2015-10-26,9296.19,9347.64,9126.58,9262.89,321.1062,3.4666
2015-10-27,9183.79,9398.73,8882.22,9345.97,335.0636,3.5851
2015-10-28,9277.73,9406.35,9091.56,9131.87,333.6155,3.6533
2015-10-29,9197.47,9320.23,9058.94,9214.59,328.4494,3.5644
2015-10-30,9183.49,9332.91,9031.78,9188.27,326.4980,3.5534
2015-11-02,8946.88,9236.42,8915.77,8944.68,326.0803,3.6455
2015-11-03,8963.77,9033.58,8837.31,8924.42,316.8082,3.5499
2015-11-04,8973.16,9396.99,8973.16,9396.84,327.9340,3.4898
2015-11-05,9416.49,9525.22,9295.37,9391.45,320.9280,3.4172
2015-11-06,9396.10,9640.44,9395.73,9629.28,315.7896,3.2795
2015-11-09,9560.54,9861.11,9473.46,9816.03,320.9225,3.2694
2015-11-10,9770.13,9958.15,9739.17,9911.24,313.6409,3.1645
2015-11-11,9910.12,10106.02,9873.24,10100.51,307.8651,3.0480
2015-11-12,10137.46,10223.71,9990.76,10135.08,302.5140,2.9848
2015-11-13,10030.15,10102.65,9813.03,9934.77,303.9094,3.0590
2015-11-16,9749.11,10195.72,9736.48,10194.78,315.0045,3.0899
2015-11-17,10308.23,10361.30,10088.03,10109.40,312.0234,3.0865
2015-11-18,10116.71,10203.40,9902.83,9928.66,311.2053,3.1344
2015-11-19,9954.66,10235.83,9944.38,10235.35,310.9171,3.0377
2015-11-20,10272.35,10477.22,10265.67,10440.35,305.9852,2.9308
2015-11-23,10447.81,10546.74,10297.14,10341.42,301.9576,2.9199
2015-11-24,10324.04,10460.35,10204.42,10459.60,298.6700,2.8555
2015-11-25,10470.93,10707.77,10468.34,10696.31,295.0628,2.7585
2015-11-26,10745.06,10772.62,10595.10,10620.83,286.6669,2.6991
2015-11-27,10560.39,10619.71,9859.02,9933.50,320.6057,3.2275
2015-11-30,9935.40,10058.66,9406.73,10001.19,344.2717,3.4423
2015-12-01,9985.79,10101.51,9832.26,9955.21,338.9130,3.4044
2015-12-02,9928.27,9954.86,9506.10,9822.06,346.7842,3.5307
2015-12-03,9833.30,10103.49,9832.95,10102.89,342.1161,3.3863
2015-12-04,10073.67,10199.95,9996.29,10081.57,332.2264,3.2954
2015-12-07,10105.79,10238.79,10038.58,10238.02,322.7966,3.1529
2015-12-08,10189.87,10210.75,10022.62,10057.74,315.1254,3.1332
2015-12-09,10002.73,10111.56,9945.79,10034.19,304.4572,3.0342
2015-12-10,10024.19,10145.99,10008.74,10035.45,292.5138,2.9148
2015-12-11,10003.76,10043.54,9915.11,9946.12,280.7935,2.8231
2015-12-14,9845.07,10119.68,9829.34,10118.90,281.4754,2.7817
2015-12-15,10137.46,10312.42,10136.87,10278.47,275.1929,2.6774
2015-12-16,10319.56,10438.45,10314.86,10374.23,266.9634,2.5733
2015-12-17,10436.80,10680.39,10436.80,10679.96,269.7632,2.5259
2015-12-18,10678.38,10721.66,10562.68,10629.97,261.8501,2.4633
2015-12-21,10596.41,10712.04,10579.92,10699.61,252.5836,2.3607
2015-12-22,10724.02,10809.85,10652.01,10809.24,245.8162,2.2741
2015-12-23,10817.28,10828.97,10613.43,10638.16,243.6537,2.2904
2015-12-24,10600.47,10662.43,10413.92,10633.19,244.0005,2.2947
2015-12-25,10651.66,10760.15,10645.44,10726.99,235.6405,2.1967
2015-12-28,10765.91,10859.83,10515.36,10515.36,243.4140,2.3148
2015-12-29,10499.50,10654.42,10406.06,10653.71,243.7673,2.2881
2015-12-30,10678.11,10813.02,10661.28,10806.70,237.7347,2.1999
2015-12-31,10810.35,10839.05,10614.38,10614.38,236.8015,2.2309
2016-01-04,10598.27,10602.65,9694.63,9694.84,285.5835,2.9457
2016-01-05,9140.67,9680.16,9084.87,9452.04,308.7540,3.2665
2016-01-06,9511.73,9710.12,9404.07,9709.57,308.5608,3.1779
2016-01-07,9511.14,9511.14,8850.15,8856.49,347.9079,3.9283
2016-01-08,9049.77,9141.57,8404.51,8876.25,375.7045,4.2327
2016-01-11,8651.33,8754.36,8203.43,8205.12,396.9270,4.8376
2016-01-12,8164.34,8304.14,7968.75,8187.96,392.5315,4.7940
2016-01-13,8230.08,8311.73,7836.06,7836.12,398.4700,5.0850
2016-01-14,7548.03,8174.31,7534.04,8157.74,415.7414,5.0963
2016-01-15,8092.87,8202.34,7813.26,7868.17,413.8370,5.2596
2016-01-18,7689.66,8158.56,7685.47,8060.88,418.0694,5.1864
2016-01-19,8041.86,8400.60,8018.64,8388.38,415.4901,4.9532
2016-01-20,8328.72,8468.79,8244.73,8321.39,401.8166,4.8287
2016-01-21,8167.95,8410.16,7944.57,7944.57,406.3718,5.1151
2016-01-22,8036.32,8115.40,7787.62,8074.29,400.7581,4.9634
2016-01-25,8153.35,8256.16,8076.40,8180.50,385.1232,4.7078
2016-01-26,8071.36,8093.24,7526.59,7545.54,404.3223,5.3584
2016-01-27,7557.46,7585.83,7047.79,7466.75,413.8736,5.5429
2016-01-28,7344.03,7438.69,7067.55,7100.90,412.8254,5.8137
2016-01-29,7071.75,7459.37,7037.83,7385.76,413.4479,5.5979
2016-02-01,7358.75,7420.48,7163.91,7292.61,402.2424,5.5158
2016-02-02,7296.22,7600.08,7295.80,7576.07,395.4729,5.2200
2016-02-03,7480.30,7665.65,7428.90,7630.46,384.1355,5.0342
2016-02-04,7661.65,7839.28,7661.65,7807.40,371.6130,4.7598
2016-02-05,7828.61,7856.74,7716.21,7718.71,355.1071,4.6006
2016-02-15,7434.28,7772.49,7432.40,7726.37,354.0344,4.5822
2016-02-16,7767.03,8088.71,7767.03,8069.59,354.6277,4.3946
2016-02-17,8060.91,8214.94,8010.82,8202.15,343.8771,4.1925
2016-02-18,8256.95,8282.91,8155.08,8176.14,328.4452,4.0171
2016-02-19,8146.06,8289.21,8133.50,8239.26,316.1070,3.8366
2016-02-22,8350.29,8407.88,8303.21,8407.85,305.5722,3.6344
2016-02-23,8414.67,8437.16,8230.98,8357.36,298.4727,3.5714
2016-02-24,8316.83,8399.43,8161.00,8364.66,294.1840,3.5170
2016-02-25,8340.46,8340.59,7673.22,7702.59,322.5594,4.1877
2016-02-26,7750.74,7799.30,7487.27,7666.82,321.8073,4.1974
2016-02-29,7614.16,7614.16,7113.07,7183.68,338.3746,4.7103
2016-03-01,7183.11,7402.31,7038.61,7345.09,340.1836,4.6314
2016-03-02,7324.49,7724.30,7323.37,7711.89,344.5226,4.4674
2016-03-03,7711.30,7875.95,7693.90,7727.16,332.9174,4.3084
2016-03-04,7684.92,7735.55,7321.56,7418.80,338.7083,4.5655
2016-03-07,7494.04,7670.96,7494.04,7600.44,332.5263,4.3751
2016-03-08,7585.86,7670.99,7276.67,7670.69,336.9401,4.3926
2016-03-09,7486.95,7634.00,7430.43,7500.17,330.0344,4.4004
2016-03-10,7503.42,7568.24,7364.29,7376.70,321.0284,4.3519
2016-03-11,7284.95,7401.51,7239.56,7349.57,309.6656,4.2134
2016-03-14,7441.09,7715.64,7441.04,7640.13,313.6945,4.1059
2016-03-15,7612.97,7668.85,7537.79,7571.82,300.6492,3.9706
2016-03-16,7633.75,7659.05,7426.95,7484.23,295.7528,3.9517
2016-03-17,7514.68,7795.71,7514.58,7779.88,296.8762,3.8159
2016-03-18,7823.57,8118.71,7820.29,8097.20,299.8729,3.7034
2016-03-21,8206.53,8326.38,8172.85,8325.98,294.8234,3.5410
2016-03-22,8248.53,8387.55,8203.09,8311.21,286.9403,3.4524
2016-03-23,8279.88,8408.95,8262.26,8408.64,276.9224,3.2933
2016-03-24,8324.85,8453.30,8247.29,8279.65,271.8573,3.2834
2016-03-25,8252.42,8353.02,8211.84,8343.24,262.5232,3.1465
2016-03-28,8400.21,8482.57,8266.55,8298.78,259.2015,3.1234
2016-03-29,8274.09,8292.43,8040.76,8119.00,259.1171,3.1915
2016-03-30,8187.45,8439.09,8187.45,8438.68,263.4723,3.1222
2016-03-31,8475.43,8541.46,8414.89,8447.18,253.6936,3.0033
2016-04-01,8399.18,8426.46,8240.87,8389.29,250.3090,2.9837
2016-04-05,8401.34,8642.98,8380.46,8635.67,251.1813,2.9086
2016-04-06,8601.66,8699.52,8579.43,8691.23,241.8176,2.7823
2016-04-07,8715.01,8733.50,8549.51,8549.51,237.6871,2.7801
2016-04-08,8465.83,8511.87,8359.54,8484.17,234.2787,2.7614
2016-04-11,8560.09,8719.22,8560.09,8677.41,234.3338,2.7005
2016-04-12,8664.28,8688.71,8501.04,8608.37,231.0007,2.6834
2016-04-13,8655.20,8831.59,8655.20,8729.84,230.4449,2.6397
2016-04-14,8780.55,8837.44,8711.79,8837.02,222.9595,2.5230
2016-04-15,8840.53,8866.01,8777.97,8841.10,213.3224,2.4128
2016-04-18,8780.46,8780.46,8646.33,8715.85,211.9973,2.4323
2016-04-19,8755.25,8784.33,8678.97,8754.50,204.3803,2.3346
2016-04-20,8784.65,8798.78,8158.82,8312.20,235.4931,2.8331
2016-04-21,8268.02,8382.27,8185.37,8198.51,232.7365,2.8388
2016-04-22,8130.90,8282.90,8112.33,8282.42,228.2960,2.7564
2016-04-25,8246.03,8261.95,8106.07,8232.48,224.5856,2.7280
2016-04-26,8218.47,8343.71,8202.15,8343.42,218.6552,2.6207
2016-04-27,8357.26,8426.83,8307.39,8323.46,211.5684,2.5418
2016-04-28,8319.22,8336.13,8130.93,8303.56,211.1135,2.5424
2016-04-29,8253.48,8340.58,8239.79,8291.70,203.2333,2.4510
2016-05-03,8290.79,8558.58,8256.68,8558.58,210.2809,2.4570
2016-05-04,8526.31,8632.70,8514.49,8565.11,203.7044,2.3783
2016-05-05,8549.33,8631.98,8522.15,8628.74,196.9991,2.2831
2016-05-06,8632.45,8663.07,8275.97,8276.03,210.5777,2.5444
2016-05-09,8180.63,8180.70,7876.17,7918.15,224.0979,2.8302
